off,def,startTime,endTime,endText,dur,points,actionPlayer,turnover,oRebs,blks,assist,steal,startState,endState,fastBreak,qtr,dFouls,defTeamPts,shots,gameId
16.0,19.0,170.0,150.0,Nikola Vucevic steals the ball from Zach LaVine.,20.0,0.0,-1.0,True,0.0,0.0,-1.0,True,2.0,5.0,False,3.0,0.0,0.0,[],1570486.0
19.0,16.0,150.0,132.0,Nemanja Bjelica with a defensive rebound.,18.0,0.0,-1.0,False,0.0,0.0,-1.0,False,5.0,1.0,False,3.0,0.0,0.0,[40552],1570486.0
16.0,19.0,132.0,125.0,Kevin Martin makes free throw 2 of 2.,7.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,7.0,False,3.0,1.0,0.0,[],1570486.0
19.0,16.0,125.0,111.0,Victor Oladipo makes a jump shot from 21 feet out. Elfrid Payton with the assist.,14.0,2.0,-1.0,False,0.0,0.0,10460.0,False,7.0,2.0,False,3.0,0.0,0.0,[40552],1570486.0
16.0,19.0,111.0,90.0,Kevin Martin makes free throw 2 of 2.,21.0,2.0,-1.0,False,1.0,0.0,-1.0,False,2.0,7.0,False,3.0,1.0,0.0,[40552],1570486.0
19.0,16.0,90.0,68.0,Nemanja Bjelica with a defensive rebound.,22.0,0.0,-1.0,False,0.0,0.0,-1.0,False,7.0,1.0,False,3.0,0.0,0.0,[40552],1570486.0
16.0,19.0,68.0,47.9,Elfrid Payton with a defensive rebound.,20.1,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,3.0,0.0,0.0,[40552],1570486.0
19.0,16.0,47.9,33.8,Nemanja Bjelica with a defensive rebound.,14.1,0.0,-1.0,False,1.0,1.0,-1.0,False,1.0,1.0,False,3.0,0.0,0.0,"[40552, 40552]",1570486.0
16.0,19.0,33.8,10.9,Elfrid Payton with a defensive rebound.,22.9,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,3.0,0.0,0.0,[40552],1570486.0
19.0,16.0,10.9,0.2,Shabazz Muhammad with a defensive rebound.,10.7,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,3.0,0.0,0.0,[40552],1570486.0
16.0,19.0,0.2,0.0,End of the 3rd Quarter,0.2,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,9.0,False,3.0,0.0,0.0,[],1570486.0
19.0,16.0,720.0,706.0,Gorgui Dieng with a defensive rebound.,14.0,0.0,-1.0,False,0.0,0.0,-1.0,False,9.0,1.0,False,4.0,0.0,0.0,[40552],1570486.0
16.0,19.0,706.0,691.0,Andrew Nicholson with a defensive rebound.,15.0,2.0,-1.0,False,0.0,0.0,10460.0,False,1.0,1.0,False,4.0,1.0,0.0,[40552],1570486.0
19.0,16.0,691.0,680.0,Nemanja Bjelica steals the ball from Victor Oladipo.,11.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,4.0,0.0,0.0,[],1570486.0
16.0,19.0,680.0,653.0,Timberwolves with a turnover: Shot Clock Turnover,27.0,0.0,-1.0,True,2.0,1.0,-1.0,False,5.0,4.0,False,4.0,0.0,0.0,"[40552, 40552]",1570486.0
19.0,16.0,653.0,640.0,Victor Oladipo makes a running jump shot from 5 feet out.,13.0,2.0,-1.0,False,0.0,0.0,-1.0,False,4.0,2.0,False,4.0,0.0,0.0,[40552],1570486.0
16.0,19.0,640.0,615.0,Magic with a defensive rebound.,25.0,0.0,-1.0,False,1.0,0.0,-1.0,False,2.0,1.0,False,4.0,0.0,0.0,"[40552, 40552]",1570486.0
19.0,16.0,615.0,600.0,Zach LaVine with a defensive rebound.,15.0,0.0,-1.0,False,0.0,1.0,-1.0,False,1.0,1.0,False,4.0,0.0,0.0,[40552],1570486.0
16.0,19.0,600.0,594.0,Zach LaVine makes a tip layup from 1 foot out.,6.0,2.0,-1.0,False,1.0,1.0,-1.0,False,1.0,2.0,True,4.0,0.0,0.0,"[40552, 40552]",1570486.0
19.0,16.0,594.0,571.0,Aaron Gordon makes a jump shot from 18 feet out.,23.0,2.0,-1.0,False,0.0,0.0,-1.0,False,2.0,2.0,False,4.0,0.0,0.0,[40552],1570486.0
16.0,19.0,571.0,553.0,Zach LaVine makes free throw 2 of 2.,18.0,2.0,-1.0,False,0.0,0.0,-1.0,False,2.0,7.0,False,4.0,2.0,0.0,[],1570486.0
19.0,16.0,553.0,531.0,Zach LaVine with a defensive rebound.,22.0,0.0,-1.0,False,0.0,0.0,-1.0,False,7.0,1.0,False,4.0,0.0,0.0,[40552],1570486.0
16.0,19.0,531.0,519.0,Shabazz Muhammad makes a driving dunk.,12.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,2.0,False,4.0,0.0,0.0,[40552],1570486.0
19.0,16.0,519.0,490.0,Timberwolves with a defensive rebound.,29.0,0.0,-1.0,False,0.0,1.0,-1.0,False,2.0,1.0,False,4.0,0.0,0.0,[40552],1570486.0
16.0,19.0,490.0,482.0,Zach LaVine makes free throw 2 of 2.,8.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,7.0,False,4.0,1.0,0.0,[],1570486.0
19.0,16.0,482.0,463.0,Nikola Vucevic makes a layup from 1 foot out.,19.0,2.0,-1.0,False,0.0,0.0,-1.0,False,7.0,2.0,False,4.0,0.0,0.0,[40552],1570486.0
16.0,19.0,463.0,449.0,Tayshaun Prince makes a jump shot from 22 feet out. Nemanja Bjelica with the assist.,14.0,2.0,-1.0,False,0.0,0.0,10460.0,False,2.0,2.0,False,4.0,0.0,0.0,[40552],1570486.0
19.0,16.0,449.0,430.0,Elfrid Payton makes a putback layup from 1 foot out.,19.0,2.0,-1.0,False,1.0,1.0,-1.0,False,2.0,2.0,False,4.0,0.0,0.0,"[40552, 40552]",1570486.0
16.0,19.0,430.0,418.0,Zach LaVine makes a driving layup from 2 feet out.,12.0,2.0,-1.0,False,0.0,0.0,-1.0,False,2.0,2.0,False,4.0,0.0,0.0,[40552],1570486.0
19.0,16.0,418.0,396.0,Nikola Vucevic with a turnover - Traveling,22.0,0.0,-1.0,True,0.0,0.0,-1.0,False,2.0,4.0,False,4.0,0.0,0.0,[],1570486.0
16.0,19.0,396.0,380.0,Elfrid Payton with a defensive rebound.,16.0,0.0,-1.0,False,0.0,0.0,-1.0,False,4.0,1.0,False,4.0,0.0,0.0,[40552],1570486.0
19.0,16.0,380.0,360.0,Nemanja Bjelica with a defensive rebound.,20.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,4.0,2.0,0.0,[40552],1570486.0
16.0,19.0,360.0,340.0,Gorgui Dieng makes free throw 2 of 2.,20.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,7.0,False,4.0,1.0,0.0,[],1570486.0
19.0,16.0,340.0,340.0,Ricky Rubio steals the ball from Nikola Vucevic.,0.0,0.0,-1.0,True,0.0,0.0,-1.0,True,7.0,5.0,False,4.0,0.0,0.0,[],1570486.0
16.0,19.0,340.0,339.0,Ricky Rubio makes free throw 2 of 2.,1.0,2.0,-1.0,False,0.0,0.0,-1.0,False,5.0,7.0,False,4.0,1.0,0.0,[],1570486.0
19.0,16.0,339.0,315.0,Andrew Nicholson makes free throw 2 of 2.,24.0,1.0,-1.0,False,1.0,0.0,-1.0,False,7.0,7.0,False,4.0,1.0,0.0,[40552],1570486.0
16.0,19.0,315.0,277.0,Andrew Wiggins makes a putback layup from 1 foot out.,38.0,2.0,-1.0,False,2.0,0.0,-1.0,False,7.0,2.0,False,4.0,0.0,0.0,"[40552, 40552, 40552]",1570486.0
19.0,16.0,277.0,251.0,Kevin Garnett with a defensive rebound.,26.0,0.0,-1.0,False,1.0,0.0,-1.0,False,2.0,1.0,False,4.0,0.0,0.0,"[40552, 40552]",1570486.0
16.0,19.0,251.0,236.0,Elfrid Payton with a defensive rebound.,15.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,4.0,0.0,0.0,[40552],1570486.0
19.0,16.0,236.0,205.0,Gorgui Dieng with a defensive rebound.,31.0,0.0,-1.0,False,1.0,0.0,-1.0,False,1.0,1.0,False,4.0,1.0,0.0,"[40552, 40552]",1570486.0
16.0,19.0,205.0,181.0,Timberwolves with a turnover: Shot Clock Turnover,24.0,0.0,-1.0,True,0.0,0.0,-1.0,False,1.0,4.0,False,4.0,0.0,0.0,[],1570486.0
19.0,16.0,181.0,173.0,Victor Oladipo makes a cutting dunk. Elfrid Payton with the assist.,8.0,2.0,-1.0,False,0.0,0.0,10460.0,False,4.0,2.0,False,4.0,0.0,0.0,[40552],1570486.0
16.0,19.0,173.0,151.0,Victor Oladipo with a defensive rebound.,22.0,0.0,-1.0,False,0.0,1.0,-1.0,False,2.0,1.0,False,4.0,0.0,0.0,[40552],1570486.0
19.0,16.0,151.0,138.0,Victor Oladipo makes a 3-point jump shot from 26 feet out. Elfrid Payton with the assist.,13.0,3.0,-1.0,False,0.0,0.0,10460.0,False,1.0,3.0,False,4.0,0.0,0.0,[40552],1570486.0
16.0,19.0,138.0,123.0,Magic with a defensive rebound.,15.0,0.0,-1.0,False,0.0,0.0,-1.0,False,3.0,1.0,False,4.0,0.0,0.0,[40552],1570486.0
19.0,16.0,123.0,96.0,Zach LaVine steals the ball from Victor Oladipo.,27.0,0.0,-1.0,True,1.0,0.0,-1.0,True,1.0,5.0,False,4.0,0.0,0.0,[40552],1570486.0
16.0,19.0,96.0,89.0,Victor Oladipo steals the ball from Gorgui Dieng.,7.0,0.0,-1.0,True,0.0,0.0,-1.0,True,5.0,5.0,False,4.0,0.0,0.0,[],1570486.0
19.0,16.0,89.0,67.0,Ricky Rubio with a defensive rebound.,22.0,0.0,-1.0,False,0.0,0.0,-1.0,False,5.0,1.0,False,4.0,0.0,0.0,[40552],1570486.0
16.0,19.0,67.0,54.7,Gorgui Dieng makes free throw 1 of 1.,12.3,3.0,-1.0,False,1.0,0.0,-1.0,False,1.0,6.0,False,4.0,1.0,0.0,"[40552, 40552]",1570486.0
19.0,16.0,54.7,35.8,Elfrid Payton makes a driving finger roll.,18.9,2.0,-1.0,False,0.0,0.0,-1.0,False,6.0,2.0,False,4.0,0.0,0.0,[40552],1570486.0
16.0,19.0,35.8,28.3,Andrew Wiggins makes free throw 2 of 2.,7.5,2.0,-1.0,False,1.0,0.0,-1.0,False,2.0,7.0,False,4.0,1.0,0.0,[40552],1570486.0
19.0,16.0,28.3,9.9,Kevin Garnett with a defensive rebound.,18.4,0.0,-1.0,False,0.0,0.0,-1.0,False,7.0,1.0,False,4.0,0.0,0.0,[40552],1570486.0
16.0,19.0,9.9,4.9,Andrew Nicholson with a defensive rebound.,5.0,1.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,True,4.0,1.0,0.0,[],1570486.0
19.0,16.0,4.9,3.1,Andrew Nicholson makes free throw 2 of 2.,1.8,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,7.0,False,4.0,1.0,0.0,[],1570486.0
16.0,19.0,3.1,0.2,Victor Oladipo with a defensive rebound.,2.9,0.0,-1.0,False,0.0,1.0,-1.0,False,7.0,1.0,False,4.0,0.0,0.0,[40552],1570486.0
19.0,16.0,0.2,0.0,End of the 4th Quarter,0.2,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,9.0,False,4.0,0.0,0.0,[],1570486.0
25.0,18.0,720.0,698.0,Kristaps Porzingis with a defensive rebound.,22.0,0.0,-1.0,False,1.0,1.0,-1.0,False,9.0,1.0,False,1.0,0.0,0.0,"[40715, 40715]",1571697.0
18.0,25.0,698.0,690.0,Kristaps Porzingis makes a 3-point jump shot from 25 feet out. Robin Lopez with the assist.,8.0,3.0,-1.0,False,0.0,0.0,10493.0,False,1.0,3.0,False,1.0,0.0,0.0,[40715],1571697.0
25.0,18.0,690.0,672.0,Dion Waiters makes a jump shot from 19 feet out. Andre Roberson with the assist.,18.0,2.0,-1.0,False,0.0,0.0,10493.0,False,3.0,2.0,False,1.0,0.0,0.0,[40715],1571697.0
18.0,25.0,672.0,640.0,Carmelo Anthony makes free throw 2 of 2.,32.0,2.0,-1.0,False,1.0,0.0,-1.0,False,2.0,7.0,False,1.0,1.0,0.0,[40715],1571697.0
25.0,18.0,640.0,620.0,Russell Westbrook makes a driving reverse layup from 2 feet out.,20.0,2.0,-1.0,False,1.0,0.0,-1.0,False,7.0,2.0,False,1.0,0.0,0.0,"[40715, 40715]",1571697.0
18.0,25.0,620.0,614.0,Arron Afflalo makes a jump shot from 16 feet out. Jose Calderon with the assist.,6.0,2.0,-1.0,False,0.0,0.0,10493.0,False,2.0,2.0,True,1.0,0.0,0.0,[40715],1571697.0
25.0,18.0,614.0,591.0,Steven Adams makes a jump shot from 4 feet out. Russell Westbrook with the assist.,23.0,2.0,-1.0,False,1.0,0.0,10493.0,False,2.0,2.0,False,1.0,0.0,0.0,"[40715, 40715]",1571697.0
18.0,25.0,591.0,572.0,Russell Westbrook with a defensive rebound.,19.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,1.0,0.0,0.0,[40715],1571697.0
25.0,18.0,572.0,562.0,Knicks with a defensive rebound.,10.0,0.0,-1.0,False,0.0,1.0,-1.0,False,1.0,1.0,False,1.0,0.0,0.0,[40715],1571697.0
18.0,25.0,562.0,538.0,Jose Calderon makes a pull up jump shot from 18 feet out.,24.0,2.0,-1.0,False,1.0,0.0,-1.0,False,1.0,2.0,False,1.0,1.0,0.0,"[40715, 40715]",1571697.0
25.0,18.0,538.0,519.0,Carmelo Anthony with a defensive rebound.,19.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,1.0,0.0,0.0,[40715],1571697.0
18.0,25.0,519.0,516.0,Russell Westbrook steals the ball from Carmelo Anthony.,3.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,1.0,0.0,0.0,[],1571697.0
25.0,18.0,516.0,511.0,Carmelo Anthony with a defensive rebound.,5.0,0.0,-1.0,False,0.0,0.0,-1.0,False,5.0,1.0,False,1.0,0.0,0.0,[40715],1571697.0
18.0,25.0,511.0,492.0,Serge Ibaka with a defensive rebound.,19.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,1.0,0.0,0.0,[40715],1571697.0
25.0,18.0,492.0,483.0,Dion Waiters makes a driving layup from 2 feet out. Serge Ibaka with the assist.,9.0,2.0,-1.0,False,0.0,0.0,10493.0,False,1.0,2.0,False,1.0,0.0,0.0,[40715],1571697.0
18.0,25.0,483.0,450.0,Carmelo Anthony with a turnover - Traveling,33.0,0.0,-1.0,True,1.0,0.0,-1.0,False,2.0,4.0,False,1.0,0.0,0.0,[40715],1571697.0
25.0,18.0,450.0,432.0,Serge Ibaka makes a driving layup. Russell Westbrook with the assist.,18.0,2.0,-1.0,False,0.0,0.0,10493.0,False,4.0,2.0,False,1.0,0.0,0.0,[40715],1571697.0
18.0,25.0,432.0,420.0,Andre Roberson with a defensive rebound.,12.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,1.0,0.0,0.0,[40715],1571697.0
25.0,18.0,420.0,413.0,Andre Roberson makes an alley oop layup from 2 feet out. Russell Westbrook with the assist.,7.0,2.0,-1.0,False,0.0,0.0,10493.0,False,1.0,2.0,False,1.0,0.0,0.0,[40715],1571697.0
18.0,25.0,413.0,400.0,Kristaps Porzingis makes free throw 2 of 2.,13.0,1.0,-1.0,False,0.0,0.0,-1.0,False,2.0,7.0,False,1.0,1.0,0.0,[],1571697.0
25.0,18.0,400.0,393.0,Carmelo Anthony with a defensive rebound.,7.0,0.0,-1.0,False,0.0,0.0,-1.0,False,7.0,1.0,False,1.0,0.0,0.0,[40715],1571697.0
18.0,25.0,393.0,371.0,Steven Adams with a defensive rebound.,22.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,1.0,0.0,0.0,[40715],1571697.0
25.0,18.0,371.0,359.0,Jose Calderon steals the ball from Dion Waiters.,12.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,1.0,0.0,0.0,[],1571697.0
18.0,25.0,359.0,353.0,Carmelo Anthony makes a layup from 2 feet out. Arron Afflalo with the assist.,6.0,2.0,-1.0,False,0.0,0.0,10493.0,False,5.0,2.0,True,1.0,0.0,0.0,[40715],1571697.0
25.0,18.0,353.0,329.0,Jose Calderon with a defensive rebound.,24.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,1.0,0.0,0.0,[40715],1571697.0
18.0,25.0,329.0,316.0,Steven Adams with a defensive rebound.,13.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,1.0,0.0,0.0,[40715],1571697.0
25.0,18.0,316.0,292.0,Kristaps Porzingis with a defensive rebound.,24.0,0.0,-1.0,False,2.0,1.0,-1.0,False,1.0,1.0,True,1.0,0.0,0.0,"[40715, 40715, 40715]",1571697.0
18.0,25.0,292.0,271.0,Arron Afflalo makes a turnaround jump shot from 15 feet out. Kristaps Porzingis with the assist.,21.0,2.0,-1.0,False,0.0,0.0,10493.0,False,1.0,2.0,False,1.0,1.0,0.0,[40715],1571697.0
25.0,18.0,271.0,251.0,Dion Waiters makes a driving layup from 2 feet out.,20.0,2.0,-1.0,False,0.0,0.0,-1.0,False,2.0,2.0,False,1.0,0.0,0.0,[40715],1571697.0
18.0,25.0,251.0,240.0,Carmelo Anthony makes a 3-point jump shot from 23 feet out. Jose Calderon with the assist.,11.0,3.0,-1.0,False,0.0,0.0,10493.0,False,2.0,3.0,False,1.0,0.0,0.0,[40715],1571697.0
25.0,18.0,240.0,226.0,Jose Calderon steals the ball from Russell Westbrook.,14.0,0.0,-1.0,True,0.0,0.0,-1.0,True,3.0,5.0,False,1.0,0.0,0.0,[],1571697.0
18.0,25.0,226.0,208.0,Carmelo Anthony makes a turnaround jump shot from 4 feet out.,18.0,2.0,-1.0,False,0.0,0.0,-1.0,False,5.0,2.0,False,1.0,0.0,0.0,[40715],1571697.0
25.0,18.0,208.0,195.0,Enes Kanter makes a reverse layup from 2 feet out. Russell Westbrook with the assist.,13.0,2.0,-1.0,False,0.0,0.0,10493.0,False,2.0,2.0,False,1.0,0.0,0.0,[40715],1571697.0
18.0,25.0,195.0,176.0,Arron Afflalo makes a 3-point jump shot from 23 feet out. Jose Calderon with the assist.,19.0,3.0,-1.0,False,0.0,0.0,10493.0,False,2.0,3.0,False,1.0,0.0,0.0,[40715],1571697.0
25.0,18.0,176.0,155.0,Jose Calderon with a defensive rebound.,21.0,0.0,-1.0,False,0.0,0.0,-1.0,False,3.0,1.0,False,1.0,0.0,0.0,[40715],1571697.0
18.0,25.0,155.0,139.0,Enes Kanter with a defensive rebound.,16.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,1.0,0.0,0.0,[40715],1571697.0
25.0,18.0,139.0,118.0,Lance Thomas with a defensive rebound.,21.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,1.0,0.0,0.0,[40715],1571697.0
18.0,25.0,118.0,99.0,Kyle Singler steals the ball from Sasha Vujacic.,19.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,1.0,0.0,0.0,[],1571697.0
25.0,18.0,99.0,87.0,Langston Galloway steals the ball from Enes Kanter.,12.0,0.0,-1.0,True,1.0,0.0,-1.0,True,5.0,5.0,False,1.0,0.0,0.0,[40715],1571697.0
18.0,25.0,87.0,77.0,Langston Galloway makes a 3-point jump shot from 24 feet out. Lance Thomas with the assist.,10.0,3.0,-1.0,False,0.0,0.0,10493.0,False,5.0,3.0,False,1.0,0.0,0.0,[40715],1571697.0
25.0,18.0,77.0,56.4,Russell Westbrook makes a floating jump shot from 8 feet out.,20.6,2.0,-1.0,False,0.0,0.0,-1.0,False,3.0,2.0,False,1.0,0.0,0.0,[40715],1571697.0
18.0,25.0,56.4,44.8,Thunder with a defensive rebound.,11.6,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,1.0,0.0,0.0,[40715],1571697.0
25.0,18.0,44.8,19.9,Kyle Singler makes a fade away from 13 feet out. Enes Kanter with the assist.,24.9,2.0,-1.0,False,0.0,0.0,10493.0,False,1.0,2.0,False,1.0,0.0,0.0,[40715],1571697.0
18.0,25.0,19.9,0.0,End of the 1st Quarter,19.9,0.0,-1.0,False,2.0,0.0,-1.0,False,2.0,9.0,False,1.0,0.0,0.0,"[40715, 40715]",1571697.0
18.0,25.0,720.0,702.0,Anthony Morrow with a defensive rebound.,18.0,1.0,-1.0,False,0.0,0.0,-1.0,False,9.0,1.0,False,2.0,1.0,0.0,[],1571697.0
25.0,18.0,702.0,675.0,Langston Galloway with a defensive rebound.,27.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,2.0,1.0,0.0,[40715],1571697.0
18.0,25.0,675.0,667.0,Lance Thomas makes a jump shot from 23 feet out. Derrick Williams with the assist.,8.0,2.0,-1.0,False,0.0,0.0,10493.0,False,1.0,2.0,False,2.0,0.0,0.0,[40715],1571697.0
25.0,18.0,667.0,640.0,Nick Collison makes a putback layup from 1 foot out.,27.0,2.0,-1.0,False,1.0,0.0,-1.0,False,2.0,2.0,False,2.0,1.0,0.0,"[40715, 40715]",1571697.0
18.0,25.0,640.0,614.0,Enes Kanter with a defensive rebound.,26.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,2.0,0.0,0.0,[40715],1571697.0
25.0,18.0,614.0,589.0,Knicks with a defensive rebound.,25.0,0.0,-1.0,False,1.0,0.0,-1.0,False,1.0,1.0,False,2.0,1.0,0.0,[40715],1571697.0
18.0,25.0,589.0,576.0,Jerian Grant makes a 3-point jump shot from 24 feet out. Langston Galloway with the assist.,13.0,3.0,-1.0,False,0.0,0.0,10493.0,False,1.0,3.0,False,2.0,1.0,0.0,[40715],1571697.0
25.0,18.0,576.0,556.0,Jerian Grant with a defensive rebound.,20.0,0.0,-1.0,False,0.0,0.0,-1.0,False,3.0,1.0,False,2.0,0.0,0.0,[40715],1571697.0
18.0,25.0,556.0,548.0,Enes Kanter with a defensive rebound.,8.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,2.0,0.0,0.0,[40715],1571697.0
25.0,18.0,548.0,538.0,Anthony Morrow makes a 3-point jump shot from 25 feet out. Nick Collison with the assist.,10.0,3.0,-1.0,False,0.0,0.0,10493.0,False,1.0,3.0,False,2.0,0.0,0.0,[40715],1571697.0
18.0,25.0,538.0,518.0,Derrick Williams dunks. Kyle O'Quinn with the assist.,20.0,2.0,-1.0,False,0.0,0.0,10493.0,False,3.0,2.0,False,2.0,0.0,0.0,[40715],1571697.0
25.0,18.0,518.0,499.0,Langston Galloway with a defensive rebound.,19.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,2.0,0.0,0.0,[40715],1571697.0
18.0,25.0,499.0,498.0,Langston Galloway with a turnover - Lost Ball Out of Bounds,1.0,0.0,-1.0,True,0.0,0.0,-1.0,False,1.0,4.0,False,2.0,0.0,0.0,[],1571697.0
25.0,18.0,498.0,488.0,Enes Kanter makes a jump shot from 14 feet out.,10.0,2.0,-1.0,False,0.0,0.0,-1.0,False,4.0,2.0,False,2.0,0.0,0.0,[40715],1571697.0
18.0,25.0,488.0,469.0,Nick Collison with a defensive rebound.,19.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,2.0,0.0,0.0,[40715],1571697.0
25.0,18.0,469.0,445.0,Enes Kanter makes a putback layup from 1 foot out.,24.0,2.0,-1.0,False,1.0,1.0,-1.0,False,1.0,2.0,False,2.0,1.0,0.0,"[40715, 40715]",1571697.0
18.0,25.0,445.0,424.0,Langston Galloway makes a step back jump shot from 18 feet out.,21.0,2.0,-1.0,False,0.0,0.0,-1.0,False,2.0,2.0,False,2.0,1.0,0.0,[40715],1571697.0
25.0,18.0,424.0,399.0,Jerian Grant with a defensive rebound.,25.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,2.0,0.0,0.0,[40715],1571697.0
18.0,25.0,399.0,392.0,Enes Kanter with a defensive rebound.,7.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,2.0,0.0,0.0,[40715],1571697.0
25.0,18.0,392.0,389.0,D.J. Augustin with a turnover - ,3.0,0.0,-1.0,True,0.0,0.0,-1.0,False,1.0,4.0,False,2.0,0.0,0.0,[],1571697.0
18.0,25.0,389.0,369.0,Nick Collison with a defensive rebound.,20.0,0.0,-1.0,False,0.0,0.0,-1.0,False,4.0,1.0,False,2.0,0.0,0.0,[40715],1571697.0
25.0,18.0,369.0,358.0,Langston Galloway steals the ball from Nick Collison.,11.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,2.0,0.0,0.0,[],1571697.0
18.0,25.0,358.0,355.0,Jerian Grant makes free throw 2 of 2.,3.0,1.0,-1.0,False,0.0,0.0,-1.0,False,5.0,7.0,True,2.0,1.0,0.0,[],1571697.0
25.0,18.0,355.0,341.0,Carmelo Anthony with a defensive rebound.,14.0,0.0,-1.0,False,0.0,0.0,-1.0,False,7.0,1.0,False,2.0,0.0,0.0,[40715],1571697.0
18.0,25.0,341.0,327.0,Carmelo Anthony makes a turnaround fade away jump shot from 10 feet out.,14.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,2.0,False,2.0,0.0,0.0,[40715],1571697.0
25.0,18.0,327.0,314.0,Russell Westbrook makes a pull up jump shot from 13 feet out.,13.0,2.0,-1.0,False,0.0,0.0,-1.0,False,2.0,2.0,False,2.0,0.0,0.0,[40715],1571697.0
18.0,25.0,314.0,291.0,Robin Lopez makes free throw 1 of 1.,23.0,3.0,-1.0,False,1.0,1.0,10493.0,False,2.0,6.0,False,2.0,1.0,0.0,"[40715, 40715]",1571697.0
25.0,18.0,291.0,281.0,Russell Westbrook makes free throw 2 of 2.,10.0,1.0,-1.0,False,0.0,0.0,-1.0,False,6.0,7.0,False,2.0,1.0,0.0,[],1571697.0
18.0,25.0,281.0,266.0,Russell Westbrook steals the ball from Jose Calderon.,15.0,0.0,-1.0,True,0.0,0.0,-1.0,True,7.0,5.0,False,2.0,0.0,0.0,[],1571697.0
25.0,18.0,266.0,262.0,Russell Westbrook makes a layup from 2 feet out. Dion Waiters with the assist.,4.0,2.0,-1.0,False,0.0,0.0,10493.0,False,5.0,2.0,True,2.0,0.0,0.0,[40715],1571697.0
18.0,25.0,262.0,245.0,Dion Waiters steals the ball from Kristaps Porzingis.,17.0,0.0,-1.0,True,0.0,0.0,-1.0,True,2.0,5.0,False,2.0,0.0,0.0,[],1571697.0
25.0,18.0,245.0,241.0,Dion Waiters with a turnover - Stepped Out of Bounds,4.0,0.0,-1.0,True,0.0,0.0,-1.0,False,5.0,4.0,False,2.0,0.0,0.0,[],1571697.0
18.0,25.0,241.0,220.0,Dion Waiters with a defensive rebound.,21.0,0.0,-1.0,False,0.0,0.0,-1.0,False,4.0,1.0,False,2.0,0.0,0.0,[40715],1571697.0
25.0,18.0,220.0,202.0,Robin Lopez with a defensive rebound.,18.0,0.0,-1.0,False,1.0,0.0,-1.0,False,1.0,1.0,False,2.0,0.0,0.0,"[40715, 40715]",1571697.0
18.0,25.0,202.0,187.0,Steven Adams with a defensive rebound.,15.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,2.0,0.0,0.0,[40715],1571697.0
25.0,18.0,187.0,161.0,Arron Afflalo with a defensive rebound.,26.0,1.0,-1.0,False,1.0,0.0,-1.0,False,1.0,1.0,False,2.0,1.0,0.0,[40715],1571697.0
18.0,25.0,161.0,160.0,Dion Waiters steals the ball from Arron Afflalo.,1.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,2.0,0.0,0.0,[],1571697.0
