clock,fastBreak,foul,gameId,index,isFastBreak,pid,pts,qtr,scorerId,x,y
7.6,False,False,1571389.0,181.0,,262882.0,2.0,4.0,393434.0,0.4,17.4
0.3,False,False,1571389.0,181.0,,262882.0,2.0,4.0,266358.0,1.5,1.1
280.0,False,False,1571389.0,181.0,,393434.0,2.0,5.0,266358.0,-5.5,7.0
263.0,False,False,1571389.0,181.0,,456451.0,3.0,5.0,606731.0,0.9,24.7
127.0,False,False,1571389.0,181.0,,456451.0,2.0,5.0,340730.0,-1.2,0.2
17.5,False,False,1571389.0,181.0,,503779.0,2.0,5.0,266358.0,2.2,0.3
656.0,True,False,1571339.0,239.0,,552523.0,2.0,1.0,659767.0,-2.0,0.2
621.0,False,False,1571339.0,239.0,,659767.0,2.0,1.0,552523.0,-0.6,5.1
598.0,False,False,1571339.0,239.0,,329672.0,2.0,1.0,253975.0,-1.9,1.6
587.0,False,False,1571339.0,239.0,,659767.0,2.0,1.0,457598.0,-0.2,-0.1
561.0,False,False,1571339.0,239.0,,329672.0,3.0,1.0,398590.0,-22.7,11.0
545.0,False,False,1571339.0,239.0,,608661.0,2.0,1.0,457598.0,-15.5,3.1
530.0,True,False,1571339.0,239.0,,608661.0,2.0,1.0,553166.0,-0.6,0.3
516.0,False,False,1571339.0,239.0,,329672.0,2.0,1.0,253975.0,0.0,0.1
471.0,False,False,1571339.0,239.0,,329672.0,2.0,1.0,229738.0,11.2,11.5
389.0,False,False,1571339.0,239.0,,457598.0,3.0,1.0,659767.0,-8.9,23.4
369.0,True,False,1571339.0,239.0,,174025.0,2.0,1.0,552523.0,0.0,0.1
352.0,False,False,1571339.0,239.0,,395388.0,2.0,1.0,830647.0,-2.7,1.1
308.0,False,False,1571339.0,239.0,,229738.0,3.0,1.0,329672.0,-20.9,14.6
292.0,False,False,1571339.0,239.0,,457598.0,3.0,1.0,174025.0,14.3,20.3
273.0,True,False,1571339.0,239.0,,553166.0,3.0,1.0,552523.0,-23.5,2.8
247.0,False,False,1571339.0,239.0,,552523.0,3.0,1.0,553166.0,16.9,16.9
231.0,False,False,1571339.0,239.0,,830647.0,2.0,1.0,398590.0,-1.2,0.7
198.0,False,False,1571339.0,239.0,,263217.0,3.0,1.0,398590.0,12.2,20.8
130.0,False,False,1571339.0,239.0,,395388.0,3.0,1.0,229738.0,-15.6,23.2
707.0,False,False,1571339.0,239.0,,608661.0,2.0,2.0,553166.0,-0.4,0.2
663.0,True,False,1571339.0,239.0,,263217.0,2.0,2.0,253975.0,0.0,0.1
649.0,False,False,1571339.0,239.0,,553166.0,3.0,2.0,608661.0,-23.7,4.1
607.0,False,False,1571339.0,239.0,,608661.0,2.0,2.0,263894.0,12.5,0.3
595.0,False,False,1571339.0,239.0,,253975.0,3.0,2.0,332691.0,-23.5,2.1
565.0,False,False,1571339.0,239.0,,329672.0,2.0,2.0,253975.0,-2.5,1.1
431.0,False,False,1571339.0,239.0,,395388.0,2.0,2.0,398590.0,-2.0,13.6
381.0,False,False,1571339.0,239.0,,398590.0,3.0,2.0,395388.0,-15.3,20.0
335.0,False,False,1571339.0,239.0,,398590.0,2.0,2.0,830647.0,0.0,0.1
315.0,False,False,1571339.0,239.0,,553166.0,2.0,2.0,552523.0,2.0,2.6
178.0,False,False,1571339.0,239.0,,329672.0,2.0,2.0,253975.0,0.1,0.2
146.0,False,False,1571339.0,239.0,,253975.0,2.0,2.0,398590.0,-2.0,0.8
44.7,False,False,1571339.0,239.0,,174025.0,2.0,2.0,263894.0,13.3,5.6
645.0,False,False,1571339.0,239.0,,608661.0,2.0,3.0,659767.0,0.2,14.4
585.0,False,False,1571339.0,239.0,,608661.0,2.0,3.0,606642.0,0.0,0.1
532.0,False,False,1571339.0,239.0,,608661.0,2.0,3.0,606642.0,0.0,1.6
453.0,False,False,1571339.0,239.0,,229738.0,2.0,3.0,263217.0,-0.4,1.6
377.0,False,False,1571339.0,239.0,,329672.0,2.0,3.0,830647.0,0.0,0.1
335.0,False,False,1571339.0,239.0,,3315.0,3.0,3.0,229738.0,22.3,3.1
298.0,False,False,1571339.0,239.0,,174025.0,2.0,3.0,659767.0,8.6,9.0
251.0,True,False,1571339.0,239.0,,174025.0,2.0,3.0,659767.0,0.0,0.7
221.0,False,False,1571339.0,239.0,,748788.0,2.0,3.0,553166.0,1.0,0.7
205.0,False,False,1571339.0,239.0,,263217.0,2.0,3.0,3315.0,10.9,2.1
61.0,False,False,1571339.0,239.0,,3315.0,3.0,3.0,229738.0,15.5,18.8
44.8,False,False,1571339.0,239.0,,174025.0,2.0,3.0,748788.0,5.5,11.6
683.0,False,False,1571339.0,239.0,,174025.0,3.0,4.0,659767.0,-0.1,24.2
656.0,False,False,1571339.0,239.0,,3315.0,3.0,4.0,395388.0,9.7,21.9
586.0,False,False,1571339.0,239.0,,263217.0,2.0,4.0,253975.0,0.0,0.1
567.0,False,False,1571339.0,239.0,,552982.0,2.0,4.0,263894.0,-14.7,0.8
432.0,False,False,1571339.0,239.0,,263217.0,2.0,4.0,398590.0,13.5,2.1
410.0,False,False,1571339.0,239.0,,659767.0,2.0,4.0,263894.0,1.0,-1.0
333.0,False,False,1571339.0,239.0,,398590.0,2.0,4.0,229738.0,-2.2,0.7
255.0,False,False,1571339.0,239.0,,659767.0,2.0,4.0,748788.0,0.9,0.0
238.0,True,False,1571339.0,239.0,,606642.0,2.0,4.0,748788.0,-1.1,0.3
81.0,False,False,1571339.0,239.0,,395388.0,2.0,4.0,253975.0,2.0,0.2
191.0,True,False,1571339.0,239.0,,329672.0,2.0,5.0,395388.0,-1.9,0.0
180.0,False,False,1571339.0,239.0,,552982.0,2.0,5.0,659767.0,-2.7,4.6
705.0,False,False,1570966.0,295.0,,292393.0,2.0,1.0,469218.0,-1.4,20.3
670.0,False,False,1570966.0,295.0,,292397.0,2.0,1.0,292393.0,-0.4,0.2
625.0,False,False,1570966.0,295.0,,608661.0,3.0,1.0,553166.0,23.3,1.1
571.0,False,False,1570966.0,295.0,,277552.0,3.0,1.0,469218.0,5.0,25.7
479.0,False,False,1570966.0,295.0,,608661.0,2.0,1.0,606642.0,-1.4,0.0
461.0,False,False,1570966.0,295.0,,469218.0,2.0,1.0,292393.0,0.1,0.2
226.0,True,False,1570966.0,295.0,,748788.0,2.0,1.0,553166.0,0.0,0.1
195.0,False,False,1570966.0,295.0,,292397.0,3.0,1.0,469218.0,-20.2,18.0
140.0,False,False,1570966.0,295.0,,329711.0,2.0,1.0,469218.0,0.9,-0.1
