clock,foul,gameId,index,isFreeThrow,make,pid,pts,qtr,x,y
354.0,False,1571711.0,156.0,False,True,509450.0,2.0,1.0,1.5,18.8
329.0,False,1571711.0,156.0,False,True,329525.0,2.0,1.0,-4.3,9.0
295.0,False,1571711.0,156.0,False,False,552007.0,0.0,1.0,6.8,0.0
294.0,False,1571711.0,156.0,False,True,679478.0,2.0,1.0,1.5,0.0
271.0,False,1571711.0,156.0,False,False,266358.0,0.0,1.0,14.6,0.8
267.0,False,1571711.0,156.0,False,True,266358.0,2.0,1.0,0.4,1.1
256.0,False,1571711.0,156.0,False,True,679478.0,2.0,1.0,0.0,0.1
217.0,False,1571711.0,156.0,False,True,503779.0,2.0,1.0,1.7,0.7
203.0,False,1571711.0,156.0,False,True,329525.0,2.0,1.0,0.0,0.1
160.0,False,1571711.0,156.0,False,True,553574.0,2.0,1.0,1.9,4.7
141.0,False,1571711.0,156.0,False,True,262882.0,2.0,1.0,0.9,2.6
126.0,False,1571711.0,156.0,False,False,552007.0,0.0,1.0,10.9,21.9
99.0,False,1571711.0,156.0,False,False,329524.0,0.0,1.0,13.0,20.8
90.0,False,1571711.0,156.0,False,False,266358.0,0.0,1.0,24.3,3.1
80.0,False,1571711.0,156.0,False,True,792338.0,3.0,1.0,-6.1,23.4
65.0,False,1571711.0,156.0,False,True,393434.0,2.0,1.0,15.0,10.0
43.0,False,1571711.0,156.0,False,False,553574.0,0.0,1.0,0.9,1.1
28.9,False,1571711.0,156.0,False,False,266358.0,0.0,1.0,0.1,0.7
21.9,False,1571711.0,156.0,False,False,329524.0,0.0,1.0,-14.0,19.8
2.0,False,1571711.0,156.0,False,False,262882.0,0.0,1.0,-1.6,1.1
0.2,False,1571711.0,156.0,False,True,398066.0,2.0,1.0,0.1,0.7
707.0,False,1571711.0,156.0,False,False,393434.0,0.0,2.0,-3.0,24.7
697.0,False,1571711.0,156.0,False,False,552007.0,0.0,2.0,-1.6,0.7
696.0,False,1571711.0,156.0,False,False,553574.0,0.0,2.0,0.1,1.6
694.0,False,1571711.0,156.0,False,False,792338.0,0.0,2.0,12.8,-0.6
689.0,False,1571711.0,156.0,False,True,393434.0,2.0,2.0,-2.0,0.2
680.0,False,1571711.0,156.0,False,False,509450.0,0.0,2.0,-0.1,0.7
652.0,False,1571711.0,156.0,False,False,295432.0,0.0,2.0,-8.9,23.2
638.0,False,1571711.0,156.0,False,False,295432.0,0.0,2.0,2.5,0.2
631.0,False,1571711.0,156.0,False,False,295432.0,0.0,2.0,-6.6,4.6
612.0,False,1571711.0,156.0,False,False,552007.0,0.0,2.0,1.5,0.7
612.0,False,1571711.0,156.0,False,False,553574.0,0.0,2.0,0.9,0.8
602.0,False,1571711.0,156.0,False,False,399702.0,0.0,2.0,3.0,3.8
590.0,False,1571711.0,156.0,False,False,792338.0,0.0,2.0,23.6,0.7
555.0,False,1571711.0,156.0,False,True,553574.0,2.0,2.0,12.2,0.7
534.0,False,1571711.0,156.0,False,False,552007.0,0.0,2.0,-13.2,4.6
533.0,False,1571711.0,156.0,False,True,398428.0,2.0,2.0,1.2,0.7
513.0,False,1571711.0,156.0,False,False,399702.0,0.0,2.0,-0.1,6.5
506.0,False,1571711.0,156.0,False,True,329830.0,2.0,2.0,-7.0,12.1
489.0,False,1571711.0,156.0,False,True,295432.0,2.0,2.0,-1.1,3.6
467.0,False,1571711.0,156.0,False,False,552007.0,0.0,2.0,-13.8,8.7
418.0,False,1571711.0,156.0,False,True,329525.0,2.0,2.0,6.4,10.5
400.0,False,1571711.0,156.0,False,False,509450.0,0.0,2.0,-13.0,9.5
371.0,False,1571711.0,156.0,False,False,393434.0,0.0,2.0,17.6,17.5
368.0,False,1571711.0,156.0,False,False,503779.0,0.0,2.0,-0.1,1.6
361.0,False,1571711.0,156.0,False,True,263899.0,2.0,2.0,9.4,0.2
344.0,False,1571711.0,156.0,False,True,266358.0,2.0,2.0,3.5,6.5
314.0,False,1571711.0,156.0,False,False,329830.0,0.0,2.0,-6.1,14.1
303.0,False,1571711.0,156.0,False,False,509450.0,0.0,2.0,-1.1,25.2
292.0,False,1571711.0,156.0,False,False,266358.0,0.0,2.0,-10.7,25.2
269.0,False,1571711.0,156.0,False,True,329525.0,2.0,2.0,-8.6,9.5
254.0,False,1571711.0,156.0,False,False,604898.0,0.0,2.0,-0.7,19.3
239.0,False,1571711.0,156.0,False,True,266358.0,2.0,2.0,0.0,0.1
212.0,False,1571711.0,156.0,False,False,263899.0,0.0,2.0,-3.5,7.0
192.0,False,1571711.0,156.0,False,True,509450.0,2.0,2.0,2.0,0.3
172.0,False,1571711.0,156.0,False,True,509450.0,2.0,2.0,-16.5,10.5
144.0,False,1571711.0,156.0,False,False,262882.0,0.0,2.0,-1.1,2.3
139.0,False,1571711.0,156.0,False,False,263899.0,0.0,2.0,16.9,19.5
120.0,False,1571711.0,156.0,False,True,263899.0,2.0,2.0,-0.6,6.1
106.0,False,1571711.0,156.0,False,False,509450.0,0.0,2.0,11.2,1.8
95.0,False,1571711.0,156.0,False,False,263899.0,0.0,2.0,9.4,6.1
89.0,False,1571711.0,156.0,False,True,266358.0,2.0,2.0,1.4,0.0
68.0,False,1571711.0,156.0,False,True,329525.0,3.0,2.0,-8.8,23.7
44.7,False,1571711.0,156.0,False,True,263899.0,3.0,2.0,22.7,0.3
30.9,False,1571711.0,156.0,False,False,262882.0,0.0,2.0,-14.5,19.8
0.0,False,1571711.0,156.0,False,False,263899.0,0.0,2.0,19.9,29.6
703.0,False,1571711.0,156.0,False,False,503779.0,0.0,3.0,16.3,18.3
679.0,False,1571711.0,156.0,False,False,329525.0,0.0,3.0,0.0,24.4
661.0,False,1571711.0,156.0,False,False,262882.0,0.0,3.0,2.0,0.3
655.0,False,1571711.0,156.0,False,False,329830.0,0.0,3.0,-11.7,11.5
648.0,False,1571711.0,156.0,False,True,329830.0,2.0,3.0,-1.4,0.8
635.0,False,1571711.0,156.0,False,True,266358.0,3.0,3.0,13.2,20.8
610.0,False,1571711.0,156.0,False,False,548635.0,0.0,3.0,-15.8,2.1
596.0,False,1571711.0,156.0,False,False,503779.0,0.0,3.0,-21.9,0.2
559.0,False,1571711.0,156.0,False,False,262882.0,0.0,3.0,6.3,9.5
538.0,False,1571711.0,156.0,False,False,509450.0,0.0,3.0,2.0,18.3
526.0,False,1571711.0,156.0,False,False,329830.0,0.0,3.0,13.3,6.5
506.0,False,1571711.0,156.0,False,False,509450.0,0.0,3.0,-1.2,5.1
493.0,False,1571711.0,156.0,False,False,329525.0,0.0,3.0,16.4,19.3
490.0,False,1571711.0,156.0,False,False,456450.0,0.0,3.0,-0.4,3.3
488.0,False,1571711.0,156.0,False,True,456450.0,2.0,3.0,0.6,1.6
455.0,False,1571711.0,156.0,False,True,456450.0,2.0,3.0,1.0,3.6
440.0,False,1571711.0,156.0,False,False,548635.0,0.0,3.0,0.0,0.1
419.0,False,1571711.0,156.0,False,True,456450.0,2.0,3.0,-7.0,15.1
411.0,False,1571711.0,156.0,False,False,509450.0,0.0,3.0,1.7,0.7
396.0,False,1571711.0,156.0,False,False,266358.0,0.0,3.0,0.6,3.8
376.0,False,1571711.0,156.0,False,False,456450.0,0.0,3.0,-1.4,18.8
373.0,False,1571711.0,156.0,False,True,548635.0,2.0,3.0,2.2,-0.1
352.0,False,1571711.0,156.0,False,False,266358.0,0.0,3.0,4.8,24.2
330.0,False,1571711.0,156.0,False,False,295432.0,0.0,3.0,14.0,11.0
307.0,False,1571711.0,156.0,False,False,548635.0,0.0,3.0,-0.9,0.2
245.0,False,1571711.0,156.0,False,True,329830.0,2.0,3.0,0.0,0.1
228.0,False,1571711.0,156.0,False,True,398066.0,2.0,3.0,1.7,2.3
192.0,False,1571711.0,156.0,False,False,393434.0,0.0,3.0,4.0,22.8
182.0,False,1571711.0,156.0,False,True,552007.0,3.0,3.0,3.7,24.4
166.0,False,1571711.0,156.0,False,True,503779.0,3.0,3.0,-0.9,24.2
143.0,False,1571711.0,156.0,False,True,266358.0,2.0,3.0,3.5,20.8
107.0,False,1571711.0,156.0,False,True,398066.0,2.0,3.0,0.0,0.1
88.0,False,1571711.0,156.0,False,False,553574.0,0.0,3.0,0.9,0.3
85.0,False,1571711.0,156.0,False,False,553574.0,0.0,3.0,0.9,1.1
59.9,False,1571711.0,156.0,False,False,398428.0,0.0,3.0,2.8,-0.6
53.9,False,1571711.0,156.0,False,False,295432.0,0.0,3.0,-4.3,20.8
39.7,False,1571711.0,156.0,False,True,393434.0,2.0,3.0,-11.0,14.4
15.9,False,1571711.0,156.0,False,True,553574.0,2.0,3.0,0.0,0.1
0.0,False,1571711.0,156.0,False,False,393434.0,0.0,3.0,24.1,0.7
707.0,False,1571711.0,156.0,False,False,552007.0,0.0,4.0,-5.6,14.1
688.0,False,1571711.0,156.0,False,False,398066.0,0.0,4.0,2.5,2.6
644.0,False,1571711.0,156.0,False,False,503779.0,0.0,4.0,0.9,0.0
643.0,False,1571711.0,156.0,False,True,398066.0,2.0,4.0,-0.7,1.6
597.0,False,1571711.0,156.0,False,False,552007.0,0.0,4.0,17.1,-0.6
593.0,False,1571711.0,156.0,False,False,398428.0,0.0,4.0,-1.2,1.6
554.0,False,1571711.0,156.0,False,True,295432.0,2.0,4.0,0.9,-0.1
542.0,False,1571711.0,156.0,False,True,552007.0,3.0,4.0,9.4,23.2
518.0,False,1571711.0,156.0,False,False,509450.0,0.0,4.0,-0.4,4.1
504.0,False,1571711.0,156.0,False,False,552007.0,0.0,4.0,-22.3,2.1
478.0,False,1571711.0,156.0,False,True,503779.0,3.0,4.0,15.6,19.5
464.0,False,1571711.0,156.0,False,False,329830.0,0.0,4.0,-1.7,24.7
449.0,False,1571711.0,156.0,False,False,509450.0,0.0,4.0,-2.7,24.7
434.0,False,1571711.0,156.0,False,True,553574.0,2.0,4.0,-1.9,-0.5
418.0,False,1571711.0,156.0,False,True,393434.0,2.0,4.0,12.8,10.1
407.0,False,1571711.0,156.0,False,False,329525.0,0.0,4.0,9.4,22.9
399.0,False,1571711.0,156.0,False,True,295432.0,3.0,4.0,-20.1,15.1
380.0,False,1571711.0,156.0,False,False,295432.0,0.0,4.0,22.8,1.3
368.0,False,1571711.0,156.0,False,False,509450.0,0.0,4.0,2.4,1.6
363.0,False,1571711.0,156.0,False,False,509450.0,0.0,4.0,2.0,3.8
363.0,False,1571711.0,156.0,False,True,509450.0,2.0,4.0,1.7,0.8
339.0,False,1571711.0,156.0,False,False,398428.0,0.0,4.0,-22.3,1.6
328.0,False,1571711.0,156.0,False,True,266358.0,2.0,4.0,14.3,4.6
303.0,False,1571711.0,156.0,False,False,329525.0,0.0,4.0,4.0,4.1
268.0,False,1571711.0,156.0,False,False,552007.0,0.0,4.0,-1.1,-0.1
267.0,False,1571711.0,156.0,False,False,679478.0,0.0,4.0,-0.1,0.7
257.0,False,1571711.0,156.0,False,True,295432.0,3.0,4.0,-7.6,22.8
238.0,False,1571711.0,156.0,False,False,393434.0,0.0,4.0,-5.0,24.4
234.0,False,1571711.0,156.0,False,False,266358.0,0.0,4.0,1.2,1.1
234.0,False,1571711.0,156.0,False,True,393434.0,2.0,4.0,1.2,0.3
219.0,False,1571711.0,156.0,False,False,329830.0,0.0,4.0,-0.6,0.2
218.0,False,1571711.0,156.0,False,True,456450.0,2.0,4.0,0.9,0.8
189.0,False,1571711.0,156.0,False,False,266358.0,0.0,4.0,22.8,0.0
185.0,False,1571711.0,156.0,False,True,393434.0,3.0,4.0,-8.1,23.2
168.0,False,1571711.0,156.0,False,True,329830.0,3.0,4.0,-17.3,18.8
152.0,False,1571711.0,156.0,False,True,262882.0,2.0,4.0,0.2,0.8
132.0,False,1571711.0,156.0,False,False,679478.0,0.0,4.0,1.7,1.1
116.0,False,1571711.0,156.0,False,False,509450.0,0.0,4.0,0.9,0.0
98.0,False,1571711.0,156.0,False,False,266358.0,0.0,4.0,0.0,0.1
90.0,False,1571711.0,156.0,False,False,329525.0,0.0,4.0,19.7,16.9
88.0,False,1571711.0,156.0,False,False,679478.0,0.0,4.0,1.2,1.6
87.0,False,1571711.0,156.0,False,False,679478.0,0.0,4.0,1.5,1.6
78.0,False,1571711.0,156.0,False,True,329525.0,2.0,4.0,10.1,4.1
61.0,False,1571711.0,156.0,False,False,393434.0,0.0,4.0,11.7,18.3
23.0,False,1571711.0,156.0,False,True,329525.0,2.0,4.0,10.9,15.9
1.9,False,1571711.0,156.0,False,False,393434.0,0.0,4.0,22.5,0.2
669.0,False,1571528.0,330.0,False,True,332691.0,3.0,1.0,21.5,12.9
644.0,False,1571528.0,330.0,False,False,174063.0,0.0,1.0,7.4,25.2
643.0,False,1571528.0,330.0,False,False,214168.0,0.0,1.0,0.4,1.1
631.0,False,1571528.0,330.0,False,False,553573.0,0.0,1.0,7.9,4.6
